profile_id,job_title,country,start_date,end_date,company,position_in_career
246,Public Relations Manager,sweden,2021-01,2022-01,Hallands Nation,11
246,Retail Salesperson,sweden,2020-05,2022-01,Lakritsroten,10
246,Internship – Digital Transformation & Sustainable Solution Design,sweden,2021-01,2021-03,Fitness24Seven,9
246,Business Development Consultant,sweden,2020-02,2020-05,Adsensus,8
246,Cashier Customer Service,sweden,2019-03,2019-09,TT-Line,7
246,Brand Coordinator,sweden,2018-12,2019-05,Cloetta,6
246,Waitress/ Banquet Server,sweden,2018-05,2018-08,Badhytten,5
246,Cashier Customer Service,sweden,2017-07,2018-05,Orkla Foods Sverige AB,4
246,Barista & Shift Leader,sweden,2015-08,2017-03,CONDECO BAKERY AB,3
246,Cashier,sweden,2014-06,2015-05,MR OSTIUM AB,2
246,Web Designer,sweden,2012-01,2013-01,EA Installationer,1
247,Microsoft 365 Specialist,sweden,2025-02,,Thule Group,10
247,Sharepoint / Power Platform Consultant,sweden,2023-02,2025-02,Advania Sverige,9
247,Sharepoint / Office 365 Specialist,sweden,2021-04,2023-02,Nexer Group,8
247,Sharepoint and Office 365 Support Technician,sweden,2020-02,2021-04,Nexer Group,7
247,System Support Jeeves,sweden,2018-06,2019-12,Alfa Laval,6
247,Account Manager,sweden,2017-06,2018-04,Ricoh Sverige AB,5
247,Customer Service Representative,sweden,2016-02,2017-02,CDON.COM,4
247,Field Technician,sweden,2014-12,2015-11,Fujitsu,3
247,Machine Operator,sweden,2013-02,2015-07,Skånemejerier,2
247,Terminal Worker,sweden,2012-11,2013-02,PostNord,1
248,D365 & Power Platform Application Specialist,sweden,2025,,"Apollo, part of DER TOUR Group",5
248,Functional Application Consultant | Microsoft Dynamics 365 Customer Engagement,sweden,2022-03,2025-08,Capgemini,4
248,Solution Developer,sweden,2019-09,2022-02,SEB,3
248,Consultant,sweden,2018-06,2018-10,Academic Work,2
248,Telemarketer,sweden,2015-01,2015-08,reader's mind,1
249,Partner & Consultant Dynamics 365 CRM/Power Platform,sweden,2019-11,,XLENT,6
249,CEO,sweden,2020-09,2024-12,XLENT Cybernetics,5
249,Team Lead & Consultant Dynamics 365 CRM,sweden,2010-08,2019-11,Cybernetics,4
249,Master Thesis,sweden,2010-01,2010-06,Hi3G Access AB,3
249,Customer Service Desk,sweden,2008-12,2010-01,Danske Bank,2
249,Investigator,sweden,2007-06,2008-08,IPS Nordea,1
250,"Consultant, MS Dynamics 365 | Power Platform",sweden,2025-11,,CRMK (CRM-Konsulterna),18
250,Business Analyst / Functional Consultant,sweden,2024-01,2025-11,Vendavo,17
250,Business Analyst,sweden,2023-09,2024-01,ICA Gruppen,16
250,Consultant,sweden,2021-05,2023-08,Great Place to Work Institute ® - Sverige,15
250,Project Coordinator,sweden,2020-08,2021-04,Ekan Management,14
250,Project Assistant,sweden,2020-05,2020-08,Invest Stockholm,13
250,Insight Consultant,sweden,2020-02,2020-04,Netigate,12
250,"Project Manager, Analytics",sweden,2019-06,2020-02,Universum,11
250,Sales Coordinator and Sales Executive,sweden,2017,2019-06,Universum,10
250,"Administrator/advisor, Specialfinans",sweden,2016-10,2017-05,Swedbank,9
250,Assistant Group Compliance,sweden,2016-09,2016-10,SEB,8
250,Trade Finance Operations,sweden,2014-06,2016-08,SEB,7
250,Customer Service Representative,sweden,2013-06,2013-08,Trafikverket,6
250,Customer Service Consultant (at Trafikverket),sweden,2011-04,2012-08,Perido Skills AB,5
250,Telemarketer Dagen,sweden,2010-09,2011-05,Uniflex,4
250,Phone interviewer,sweden,2011-01,2011-04,Mistat AB,3
250,Restaurant counsel,sweden,2010-08,2011-01,Karinas Kök,2
250,Internship,sweden,2009-02,2009-02,Boots UK,1
251,Dynamics/Power Platform Consultant,sweden,2021-04,,CRM-Konsulterna,5
251,Business/Application Consultant,sweden,2018-03,2021-04,Innofactor Sverige,4
251,Vice Chairman,sweden,2018-05,2019-04,DataTjej,3
251,Department Manager,sweden,2015-05,2016-08,Marcus Mendes,2
251,Freelance,sweden,2012,2015,,1
252,Activateansvarig,sweden,2024-09,,Avega,12
252,Consultant,sweden,2020-09,,Avega,11
252,Scrum Master and Applications Specialist Dynamics 365 CE,sweden,2024-01,2025-06,Mockfjärds Fönster,10
252,Business Analyst and Applications Specialist Dynamics 365 CE / Power Platform,sweden,2022-01,2023-05,Coor,9
252,Business Analyst,sweden,2021-05,2021-11,Aimo Park,8
252,"Advisory, Strategy and Governance of Power Platform",sweden,2020-11,2021-03,Coor,7
252,Business Consultant Dynamics 365,sweden,2019-01,2020-09,Zington,6
252,Presales Consultant,sweden,2016-05,2018-01,Innofactor Sverige,5
252,Business Consultant CRM,sweden,2014-11,2016-01,Innofactor Sverige,4
252,"Consultant, Veeva CRM",sweden,2013-03,2014-11,Veeva Systems,3
252,Associate CRM Consultant,sweden,2011-11,2013-02,Veeva Systems,2
252,"Customer Sales Support Manager, Personal Systems Group",sweden,2010-12,2011-10,Hewlett-Packard,1
253,Senior Application Consultant,sweden,2026-03,,Capgemini,10
253,Microsoft 365 | Power Platform Consultant,sweden,2022-05,,Nexer Group,9
253,Microsoft Power Platform Consultant,sweden,2023-09,2024-01,Axians,8
253,SharePoint | Office 365 Developer,sweden,2020-03,2022-05,CombinedX,7
253,Team Leader,sweden,2018-09,2020-03,EC Utbildning,6
253,SharePoint Developer - Intern,sweden,2019-04,2019-06,Visuell planering och praktisk PPM AB,5
253,SharePoint Developer,sweden,2018-11,2019-04,Thomas Cook,4
253,Waitress,sweden,2017-11,2018-06,Sambamaki Temakeria,3
253,Administrative Assistant,sweden,2009-07,2010-08,Cevel Fiat,2
253,Administrative Assistant,sweden,2007-07,2008-10,Vitral Vidros Planos,1
254,Power Platform Application Specialist,sweden,2025-07,,"Apollo, part of DER TOUR Group",9
254,CRM Specialist,sweden,2025-05,2025-07,Filmstaden,8
254,Application Specialist Intern,sweden,2024-10,2025-04,Nemely,7
254,Product Specialist,sweden,2021-01,2025-04,Apollo Travel Group,6
254,Travel Consultant,sweden,2019-06,2021-01,Apollo Travel Group,5
254,Consultant,sweden,2019-01,2019-06,Academic Work,4
254,Receptionist,sweden,2017-08,2018-07,Park Hotel i Linköping,3
254,Supervisor,sweden,2013-03,2015-06,McDonald's,2
254,Cashier,sweden,2011-01,2013-03,McDonald's,1
255,AWS Cloud Computing Intern,sweden,2025-08,,Big if AB,4
255,Power BI Developer,sweden,2023-12,2024-11,Tirips IT Solutions,3
255,IT-SharePoint Specialist,sweden,2023-02,2023-06,Siemens,2
255,Microsoft Power Platform Developer,sweden,2021-09,2022-03,Sevan,1
256,Power Platform & Copilot Studio expert,sweden,2025-04,,Swedbank,9
256,Solutions Architect,sweden,2022-04,2025-04,Fellowmind,8
256,Business Intelligence Analyst,sweden,2021-02,2022-02,Siemens Gamesa,7
256,Business Intelligence Consultant,sweden,2020-08,2021-01,Systematic A/S,6
256,Coordinator,sweden,2016-05,2020-08,Danish Red Cross,5
256,Educator,sweden,2013-10,2016-04,Fredensborg Kommune,4
256,Primary School Teacher,sweden,2008,2009,Holmegårds skole,3
256,Educator,sweden,2005,2008,Egedalsvænge skole,2
256,Social Worker at Residential for homeless family,sweden,2004,2004,Klostermosegård,1
257,"Architect, AI and Power Platform",sweden,2019-03,,CRMK (CRM-Konsulterna),7
257,Business Consultant,sweden,2016-01,2019-02,Innofactor AB,6
257,Business Consultant,sweden,2015-08,2015-12,Cinteros AB,5
257,Delivery Manager,sweden,2012-08,2015-07,Cornerstone Sweden AB,4
257,Logistics Manager,sweden,2011-04,2012-01,Aeroc AB,3
257,Logistics Assistant,sweden,2010-08,2011-04,Plantagen,2
257,Administrator,sweden,2008-08,2010-03,Toyota,1
258,Power Platform Specialist,sweden,2025-03,,Accigo,6
258,Automation Consultant,sweden,2021-11,2025-01,Vandra Consulting Group,5
258,Master Thesis,sweden,2022-01,2022-08,Världsnaturfonden WWF / WWF Sweden,4
258,Project Intern,sweden,2021-06,2022-03,Mavera,3
258,Investment Analyst,sweden,2019-11,2020-09,blq invest,2
258,Accounts Payable,sweden,2019-06,2019-08,Sobi - Swedish Orphan Biovitrum AB (publ),1
259,Head of Data/AI and Power Platform – Expert Services & Consulting,sweden,2025-12,,Fujitsu,11
259,Power Platform Lead,sweden,2023-01,2026-02,Fujitsu,10
259,Senior Business Consultant/Scrum Master,sweden,2021-02,2023-01,Fujitsu,9
259,Business Consultant,sweden,2017-06,2021-02,Fujitsu,8
259,Graduate Programme,sweden,2016-09,2017-06,Fujitsu,7
259,Lean Production Developer & Master Thesis,sweden,2016-01,2016-08,Milleteknik AB,6
259,Sales and Marketing Representative,sweden,2013-06,2015-08,Reykjavik Excursions,5
259,Customer Service Representative,sweden,2010-06,2012-08,Reykjavik Excursions,4
259,Front Desk Agent,sweden,2007-06,2009-08,Reykjavik Excursions,3
259,Volleyball Coach,sweden,2007-09,2009-05,HK Sports Club,2
259,Sales Assistant,sweden,2006-01,2007-05,BYKO,1
260,Dynamics 365 & Power Platform Consultant,sweden,2023-06,,Compago,14
260,Dog Handler at the Home Guard,sweden,2023-11,,Swedish Armed Forces,13
260,Technical Product Lead,sweden,2019-12,2021-08,Absfront,12
260,Solution Developer,sweden,2019-09,2019-12,Absfront,11
260,Solution Developer,sweden,2018-10,2019-09,Absalon International,10
260,Software Engineer,sweden,2018-07,2018-09,Qlik,9
260,Jr. Software Engineer,sweden,2017-09,2018-06,Qlik,8
260,Graduate Engineer,sweden,2016-08,2017-08,Qlik,7
260,QIX Student Employee,sweden,2014-07,2016-05,Qlik,6
260,Teaching Assistant,sweden,2015-03,2015-05,Lund University,5
260,Private Teacher,sweden,2012-04,2014-06,Allakando,4
260,Teaching Assistant,sweden,2014-03,2014-05,Lund University,3
260,Barista,sweden,2011-08,2013-09,Graffiti Café,2
260,Private Teacher,sweden,2012-03,2012-11,Pusselbiten HB,1
261,"Business and Application Architect, Power Platform and Dynamics",sweden,2021-01,,CRM-Konsulterna,6
261,"Solutions Architect, Microsoft Dynamics and Power Platform",sweden,2020-01,2021-01,Innofactor Sverige,5
261,Business Consultant CRM,sweden,2016-08,2021-01,Innofactor Sverige,4
261,Project Manager and Dynamics CRM Consultant,sweden,2012-10,2016-08,Softronic,3
261,"Business Application Manager, Dynamics CRM",sweden,2010-05,2012-10,SF Bio AB,2
261,Press and Preview screenings booking manager,sweden,2006-10,2010-12,SF Bio AB,1
262,System Specialist M365 Copilot Studio and Power Platform,sweden,2025-09,,Kvadrat Sverige,12
262,Delivery Lead and Managing MS 365 Apps Copilot and Copilot Studio Implementation,sweden,2021,2025-09,Kvadrat Sverige,11
262,Course Leader - Generative AI for Leaders and Agile Teams,sweden,2024,2025,Kvadrat Sverige,10
262,Product Owner,sweden,2020,2020,Arbetsförmedlingen,9
262,Consultant,sweden,2017,2020,IT-HUSET,8
262,Consultant,sweden,2013,2016,IT-Huset,7
262,Project Test Leader,sweden,2015,2015,H&M,6
262,Consultant,sweden,2010,2013,Connecta AB,5
262,Business Analyst,sweden,2010,2010,Hi3G Access AB,4
262,Application Consultant,sweden,2008,2010,NORTHGATEARINSO UK LIMITED,3
262,Project Manager,sweden,2007,2007,Arriva Trains Wales (UK),2
262,System Administrator,sweden,2005,2007,,1
263,"Senior Consultant, Dynamics 365 & Power Platform",sweden,2023-04,,Cepheo Sverige,7
263,"Senior Consultant, Dynamics 365 & Power Platform",sweden,2021-12,2023-04,DXC Technology,6
263,CRM Consultant,sweden,2019-03,2022-01,DXC Technology,5
263,Junior Consultant (Graduate Program),sweden,2018-09,2019-03,EG Sverige AB,4
263,Co-worker and cashier,sweden,2012-01,2018-08,ICA Gruppen,3
263,Student Internship,sweden,2018-01,2018-03,Advectas AB,2
263,Au Pair,sweden,2014-09,2015-03,Cultural Care Au Pair,1
264,Technical Solution Architect,sweden,2025-06,,Cepheo,6
264,Senior Dynamics 365 CE - Power Platform Consultant,sweden,2023-04,,Cepheo Sverige,5
264,Senior Dynamics 365 CE - Power Platform Consultant,sweden,2022-06,2023-05,DXC Technology,4
264,Microsoft Dynamics CRM Consultant,sweden,2019-03,2022-11,DXC Technology,3
264,Microsoft Dynamics CRM Consultant,sweden,2018-08,2019-03,EG Sverige AB,2
264,Software Developer,sweden,2010-12,2015-02,Bever Computers LLC,1
265,Program Manager,sweden,2022-08,,Sogeti,11
265,Senior Manager,sweden,2019-10,2022-08,Capgemini,10
265,Dynamics 365 Engagement Manager and Functional Consultant,sweden,2016-07,2019-09,Capgemini,9
265,Project Manager,sweden,2016-07,2019-09,Capgemini,8
265,Dynamics 365 Project Manager and Functional Consultant,sweden,2013-01,2016-07,HCL Technologies,7
265,Project Lead,sweden,2013-01,2016-07,HCL Technologies,6
265,Dynamics CRM Program Management,sweden,2011-06,2013-12,HCL Technologies,5
265,Programmer Analyst,sweden,2011-06,2013-12,HCL Technologies,4
265,Lead Engineer,sweden,2008-10,2011-05,"Patni Computer Systems Limited, Noida",3
265,Software Engineer,sweden,2007-06,2008-10,"Patni Computer Systems Limited, Noida",2
265,Software Engineer,sweden,2006-02,2007-06,Innodata Isogen Technologies Pvt Ltd,1
266,Consultant - Power Platform Developer,sweden,2024-10,,Fellowmind,12
266,M365 SharePoint Microsoft Power Platform Developer / Consultant,sweden,2021-11,,Fellowmind,11
266,IT Office System Specialist,sweden,2020-12,2021-11,NEVS,10
266,Quality Engineer,sweden,2020-01,2020-12,NEVS,9
266,Engineer Operational Process Development and System Solution Architect,sweden,2018-09,2020-01,NEVS,8
266,Coordinator Operational Development,sweden,2017-03,2018-08,NEVS,7
266,Business Process Management Support,sweden,2016-10,2017-03,NEVS,6
266,Mandarin translator,sweden,2015-10,2016-11,MyNetwork AB,5
266,Co Worker,sweden,2016-05,2016-10,Burger King Scandinavia,4
266,Technical Co-Translator,sweden,2015-06,2015-09,"OPT MACHINE VISION TECH CO.,LTD",3
266,International coordinator internship,sweden,2014-03,2014-07,Arrak Outdoor,2
266,Assistant of general manager,sweden,2012-06,2012-07,"Fu Rui liquor industry Ltd., Shanghai",1
267,Dynamics 365 CE & Power Platform Developer,sweden,2025-04,,Nobis Hospitality Group,3
267,Data & Dynamics 365 CE/Power Platform Trainee,sweden,2024-12,2025-04,Nobis Hospitality Group,2
267,Teacher & Group Controller,sweden,2007-12,2013-09,G.C. Public School,1
268,Solutions Architect,sweden,2026-01,,Avega,7
268,Manager,sweden,2023-09,2026-01,EY Technology Solutions,6
268,Senior Developer,sweden,2018-10,2023-09,Sirocco Group,5
268,Assistant Consultant,sweden,2018-04,2018-10,Tata Consultancy Services,4
268,IT Analyst,sweden,2015-04,2018-03,,3
268,System Engineer,sweden,2014-02,2015-04,,2
268,Software Developer,sweden,2011-01,2014-02,Management Technology Consulting LLC,1
269,Data Analyst / Power BI Developer & Founder / CEO,sweden,2025,,KonsultByte AB,8
269,Data Analyst,sweden,2024,2025,Electrolux Group,7
269,Power BI & Power Automate Consultant,sweden,2023-04,2023-11,IKEA,6
269,Power BI Consultant,sweden,2022-05,2022-11,IFS,5
269,Power BI Consultant,sweden,2021-06,2022-04,H&M,4
269,Data Analyst,sweden,2018-02,2021-08,HCL Technologies,3
269,Senior Analyst,sweden,2014,2016,Axiom,2
269,Business Analyst,sweden,2011-02,2013-10,EXL,1
270,Project and Change Manager focusing on Microsoft Dynamics 365 and Power Platform,sweden,2025,,CRMK (CRM-Konsulterna),7
270,"Communications Coordinator, Power Platform Project Manager",sweden,2021-10,,Uppsala kommun,6
270,Project Manager/Business Developer Dynamics 365,sweden,2018-05,2021-10,Uppsala Konsert & Kongress,5
270,"Project Manager, Marketing",sweden,2017-09,2021-10,Uppsala kommun,4
270,Marketer,sweden,2007-08,2021-09,,3
270,Receptionist,sweden,2007-04,2007-08,REK revision,2
270,Shop Assistant,sweden,2000,2003,Fifty-Fifty,1
271,Senior CRM Consultant,sweden,2017-05,,Peab AB,7
271,Senior D365 Power Platform Consultant,sweden,2021-10,2025-01,Peab AB,6
271,Senior D365 CE Consultant,sweden,2017-05,2021-10,Scania IT,5
271,Associate,sweden,2013-08,2017-04,JPMorgan Chase & Co.,4
271,Senior Consultant - CRM,sweden,2012-02,2013-08,IOTAP,3
271,Senior Software Engineer,sweden,2007-11,2012-02,L&T Infotech,2
271,CRM Consultant,sweden,2010-02,2011-10,Scania IT,1
272,Sharepoint and Power Apps consultant,sweden,2022-09,,Stretch Ability AB,8
272,Software Developer Internship,sweden,2021-03,2021-07,Your Speech Factory,7
272,Software Developer,sweden,2019-11,2020-04,GigsGuide,6
272,Student - Learning IOS/Android development,sweden,2018-09,2019-05,Malmö högskola,5
272,Co-Director,sweden,2013-01,2016-12,Young Animal Rescue Heroes (Yarh) Ltd,4
272,Co- Director,sweden,2011-12,2015,Pamoja Kids Ltd,3
272,Social Media Officer,sweden,2010-09,2012-09,Social Business,2
272,Freelance website development project,sweden,2009-08,2009-10,Reb,1
273,System Engineering Intern,sweden,2023-11,2024-05,IKEA,3
273,Software Engineer,sweden,2022-05,2023-06,Hexaware Technologies,2
273,Software Engineer,sweden,2019-09,2022-02,Pixel6 Web Studio Pvt. Ltd.,1
274,Power Platform / Dynamics 365 Consultant,sweden,2022-04,,CRM-Konsulterna (CRMK),5
274,Trainee,sweden,2021-09,2022-04,,4
274,.NET Program Developer,sweden,2020-08,2022-06,Nackademin,3
274,Physiotherapist,sweden,2018-01,2021-11,Region Stockholm,2
274,Physiotherapist,sweden,2012-06,2017-12,Danderyds Sjukhus AB,1
275,Software Engineer,sweden,2026-03,,Sogeti,6
275,Power Platform Developer,sweden,2025-09,2026-02,Runway Safe,5
275,Microsoft Automation Engineer,sweden,2025-02,2025-08,,4
275,RPA Developer,sweden,2022-01,2024-02,Cognizant,3
275,Automation Developer,sweden,2019-11,2021-12,,2
275,Programmer Analyst Trainee,sweden,2019-07,2019-10,,1
276,Data Analyst,sweden,2024-03,2024-07,BSH Home Appliances Group,7
276,Data Analyst Engineer,sweden,2023-10,2024-01,SEB,6
276,Power BI external consultant,sweden,2023-03,2023-09,AtiSunya Private Limited,5
276,BI Developer / Data engineer,sweden,2022-09,2023-02,Scania Group,4
276,Master Thesis,sweden,2022-01,2022-06,Vattenfall,3
276,Data Engineer - Student Intern,sweden,2021-08,2022-06,,2
276,Software Tester,sweden,2009-08,2010-08,Treesha Desire,1
277,"Senior PPM Consultant, PowerPlatform specialist, Project lead & Business Intelligence Analyst",sweden,2016-09,,Visual Planning & Practical PPM,5
277,Key Account Manager,sweden,2016-03,2016-09,Macis Promotions AB,4
277,Data Analyst,sweden,2011-12,2014-07,AKT Human Capital Solutions,3
277,Office Manager,sweden,2009-01,2011-03,Ganey Yaar Events,2
277,Senior representative for technical support and customer care,sweden,2004-01,2007-09,HOT (cable TV Company); Cellcom (Cellular Service Company),1
278,Machining Operator / Power Platform Champion,sweden,2010-12,,Volvo Group Trucks Operations,10
278,Founder and Chairman,sweden,2020-11,,Konst på Karlsfors,9
278,Painting Artist,sweden,1998-02,,Art by Malin,8
278,Machining Operator / Assembler,sweden,2009-08,2010-12,VICI Industri ab,7
278,NC Operator MD11,sweden,2008-03,2009-03,Volvo Group Trucks Operations,6
278,"Machining Operator MD13, Internal Assembly",sweden,2007-01,2008-01,,5
278,"Machining Operator D12, Internal Assembly",sweden,2006-03,2006-12,,4
278,Assembler,sweden,2004-09,2005-06,Carlssons glas och ram,3
278,Assembler,sweden,2003-06,2003-08,Electrolux,2
278,Lab,sweden,2002-06,2002-08,Metsä Tissue,1
279,Competence Unit Manager - Microsoft Dynamics 365 Customer Engagement,sweden,2025-04,,Nexer Group,5
279,Solution Architect D365 CE & Power Platform,sweden,2024-08,,Nexer Group,4
279,CRM Solution architect,sweden,2019-10,2024-08,Accigo,3
279,CRM Consultant,sweden,2014-01,2019-10,Accigo,2
279,Customer Service,sweden,2012-05,2014-01,Skandia,1
280,Solution Architect Dynamics 365 / Power Platform,sweden,2025-01,,Novira Solutions,14
280,Solution Architect Dynamics 365 / Power Platform,sweden,2023-09,2025-01,CRM-Konsulterna (CRMK),13
280,Solution Architect Dynamics 365 & Power Platform,sweden,2020-08,2023-09,Skandia,12
280,Senior Consultant,sweden,2020-01,2020-08,CGI,11
280,Senior Consultant,sweden,2017-08,2019-12,Acando,10
280,Consultant,sweden,2016-04,2017-08,Kentor,9
280,Maintenance Manager,sweden,2015-06,2016-04,Apoteket,8
280,Maintenance Manager,sweden,2014-05,2015-06,Scania IT AB,7
280,Information Risk Coordinator,sweden,2013-12,2014-06,Scania IT AB,6
280,Process Coordinator,sweden,2013-04,2013-11,Scania IT AB,5
280,Product Responsible,sweden,2012-06,2013-03,Scania IT AB,4
280,IT Project Manager,sweden,2011-08,2012-10,Scania IT AB,3
280,Legal Secretary,sweden,2007-06,2011-07,Advokatfirma DLA Nordic,2
280,Trainee,sweden,2010-08,2011-01,IKEA IT AB,1
281,Technical Consultant,sweden,2024-04,,Aurora Engineering AB,5
281,Data Analyst,sweden,2024-04,,Volvo Cars,4
281,Software Engineer,sweden,2023-10,2024-04,IKEA,3
281,Data Analyst,sweden,2019-04,2021-10,Tata Consultancy Services,2
281,Power BI developer,sweden,2015-11,2019-04,Tata Consultancy Services,1
282,Webflow Developer,sweden,2023-10,,Yazen Health,7
282,Product Designer,sweden,2023-09,,Levels,6
282,Product Designer UX/UI,sweden,2020-01,2023-02,Qred,5
282,Streaming Operator,sweden,2019-08,2020-04,Streamfabriken,4
282,Election Committee Media Technology,sweden,2018-09,2019-12,Sektionen för Medieteknik | KTH,3
282,Mottagningen / Reception,sweden,2018-03,2018-09,Sektionen för Medieteknik | KTH,2
282,Elevassistent,sweden,2015-09,2016-05,Gärdesskolan,1
283,Program Ambassador,sweden,2025,,Chalmers University of Technology,3
283,IT Specialist Digital Innovation Solution,sweden,2023-04,2025-06,PT Bank Central Asia Tbk (BCA),2
283,IT Intern Digital Innovation Solution,sweden,2022-08,2023-02,PT Bank Central Asia Tbk (BCA),1
284,Intern,sweden,2024-11,2025-05,Bright Skills,2
284,Customer Service Specialist,sweden,2015-03,2018-10,Transilvania Bank,1
285,Salesforce Developer,sweden,2024-04,,Handelsbanken,11
285,Java Developer,sweden,2022-10,2024-04,Handelsbanken,10
285,Junior System Developer (Consultant via Academic Work),sweden,2021-10,2022-09,Tele2,9
285,Global Sales Coordinator & Salesforce Specialist,sweden,2019-10,2021-06,DigitalRoute,8
285,Sales Operations Specialist,sweden,2016-09,2019-09,Snow Software,7
285,Accounting Assistant,sweden,2015-09,2016-08,Sigvaris Corp,6
285,Payroll Coordinator,sweden,2014-06,2015-07,Qlik,5
285,Administrator,sweden,2013-07,2014-06,Dalkia Norden,4
285,"EMEA Renewals sales support rep for Sweden, Norway & Denmark",sweden,2011-06,2012-12,Symantec,3
285,Assistant Team Leader & User administration agent,sweden,2010-03,2011-06,IBM,2
285,"Technical support representative, AstraZeneca account",sweden,2009-07,2010-03,IBM,1
286,Salesforce Developer,sweden,2021-03,,Glimt,8
286,Junior Java Developer / IT Consultant,sweden,2019-09,2021-11,Academic Work,7
286,IT Consultant,sweden,2020-01,2020-12,Capgemini,6
286,"Student, Java Program",sweden,2019-06,2019-09,"Academy, a part of Academic Work",5
286,Freelance Writer,sweden,2018-03,2019-04,Bagaren och Kocken AB,4
286,Internship/Content Creator,sweden,2017-08,2017-12,Spoon Publishing,3
286,Warehouse Worker,sweden,2015-06,2016-08,Uniflex,2
286,Substitute Teacher,sweden,2012-01,2013-01,Pedagogpoolen,1
287,Salesforce Developer,sweden,2024-04,2025-08,Accenture,2
287,Salesforce Developer,sweden,2021-07,2024-04,Deloitte India (Offices of the US),1
288,Salesforce Developer,sweden,2025-08,,Sirocco Group,11
288,Salesforce Developer,sweden,2024-08,2025-08,Handelsbanken,10
288,Salesforce Developer,sweden,2023-08,2024-08,Nexer Tech Talent,9
288,Chairman of the Election Committee,sweden,2022-04,2023-05,"Sektionen för Systemvetenskap, Linköpings Universitet",8
288,Note Taker,sweden,2022-08,2022-10,Linköpings universitet,7
288,Supply Planning,sweden,2021-06,2021-08,Arla Foods,6
288,Personnel Planner,sweden,2019-05,2020-08,SJ AB,5
288,Customer Service Salesperson,sweden,2017-08,2018-09,Telia,4
288,Interview Leader,sweden,2016,2018,EF Education First,3
288,Responsible Ambassador,sweden,2016-07,2016-08,EF Education First,2
288,Ambassador,sweden,2015,2016,EF Education First,1
289,Salesforce Developer,sweden,2022-07,,Fluido,5
289,Senior Advisory Consultant,sweden,2021-08,2022-07,IBM,4
289,Senior Application Developer,sweden,2016-02,2022-04,Fujitsu,3
289,Senior Associate Consultant,sweden,2015-03,2015-12,Infosys,2
289,Sr Software Engineer,sweden,2011-09,2015-02,Persistent Systems,1
290,Salesforce Developer,sweden,2025-08,,Sirocco Group,5
290,Salesforce Developer,sweden,2022-08,2025-08,Fluido,4
290,Software Engineer,sweden,2022-03,2022-09,Hikko,3
290,Salesforce Developer,sweden,2019-06,2022-02,Oktana Corporation,2
290,Full Stack Developer,sweden,2017-07,2019-03,Porter,1
291,Salesforce Developer,sweden,2021-09,,Axis Communications,6
291,Salesforce Developer,sweden,2018-07,2021-03,Cognizant,5
291,Associate,sweden,2018-04,2018-06,Cognizant,4
291,Lead Engineer,sweden,2016-08,2018-03,HCL Technologies,3
291,Software Engineer,sweden,2016-02,2016-07,HCL Technologies,2
291,Junior Software Engineer,sweden,2014-01,2016-01,HCL Technologies,1
292,Senior Salesforce Developer,sweden,2025-07,,Fluido,5
292,Salesforce Developer,sweden,2023-08,2025-07,Fluido,4
292,Salesforce Developer,sweden,2022-03,2023-08,Infoglen LLC.,3
292,Salesforce Developer,sweden,2020-02,2022-03,Marlabs Inc.,2
292,Salesforce Developer,sweden,2018-07,2020-02,Suyati Technologies,1
293,Salesforce Developer,sweden,2022-10,,Handelsbanken,12
293,Java Developer,sweden,2022-09,2023-02,Handelsbanken,11
293,Software Developer,sweden,2021-08,2022-08,Nexer Group,10
293,Master Thesis,sweden,2021-01,2021-06,Assedon,9
293,Customer support specialist,sweden,2020-01,2020-09,SEB,8
293,Consultant,sweden,2017-03,2020-01,Academic Work,7
293,Member of FU,sweden,2017-01,2017-12,Uppsala teknolog- och naturvetarkår,6
293,IT Manager,sweden,2016-11,2017-06,Uppsala teknolog- och naturvetarkår,5
293,General Sales and Services Agent,sweden,2015-05,2015-08,Nordic GSA,4
293,Employee,sweden,2014-12,2015-05,Hotel Tannenhof,3
293,Barista,sweden,2013-08,2014-12,Starbucks Sweden,2
293,General Sales and Services Agent,sweden,2010-03,2013-03,Nordic GSA,1
294,Salesforce Developer,sweden,2022-08,,Fluido,3
294,Assistant System Engineer,sweden,2015-08,2022-10,Tata Consultancy Services,2
294,System Engineer,sweden,2020-08,2022-10,Tata Consultancy Services,1
295,Senior Salesforce Developer,sweden,2024-12,,Fluido,3
295,Salesforce Developer,sweden,2021-05,,Fluido,2
295,Salesforce Developer,sweden,2018-06,2021-04,ET Marlabs,1
296,CRM Developer,sweden,2026-03,,Aimo,8
296,Salesforce Developer,sweden,2024-12,2026-03,Global Primas,7
296,Salesforce Developer / Architect,sweden,2023-08,2024-11,Freelance,6
296,Senior Software Engineer,sweden,2022-07,2023-07,Photon,5
296,Senior Technical Consultant,sweden,2021-04,2022-07,ProV International,4
296,Software Engineer,sweden,2020-06,2021-04,ProV International,3
296,Software Engineer,sweden,2017-07,2020-06,Bhea Technologies Pte. Ltd.,2
296,Software Trainee Engineer,sweden,2016-12,2017-07,Bhea Technologies Pte. Ltd.,1
297,Salesforce Developer,sweden,2024-01,,E.ON,3
297,Salesforce Developer,sweden,2021-01,2023-03,Deloitte India (Offices of the US),2
297,Salesforce Developer/Admin and Consultant,sweden,2018-09,2021-01,ERP Force India,1
298,Software Developer,sweden,2022-10,2023-12,Nila AB,3
