profile_id,job_title,country,start_date,end_date,company,position_in_career,job_label,seniority_level,duration_months
201,Embedded Software Developer,sweden,2021-09,2022-09,Focus Corporation,5,Traditional Software Development,3,12
201,End-of-studies internship,sweden,2021-03,2021-07,Sofia Technologies,4,Other,1,4
201,Intern,sweden,2020-07,2020-08,ITS Photovoltaique,3,Other,1,1
201,Chairwoman,sweden,2019-06,2020-07,WIE ENIT Affinity Group,2,Other,3,13
201,Intern,sweden,2019-07,2019-08,Société des Ciments Gabes,1,Other,1,1
202,Sharepoint Developer,sweden,2025-05,,Axis Communications,5,Traditional Software Development,3,10
202,Application Consultant,sweden,2024-09,,Nexer Group,4,Other,3,18
202,Internship - System Development,sweden,2024-02,2024-05,XLENT,3,Traditional Software Development,1,3
202,Operative Buyer,sweden,2018-12,2022-04,Centralteknik,2,Other,3,40
202,Warehouse Manager,sweden,2017-12,2018-12,Centralteknik,1,Other,6,12
203,System Developer,sweden,2025-03,,Varbergs kommun,4,Traditional Software Development,3,12
203,Software Engineer,sweden,2021-11,2025-03,ALTEN,3,Traditional Software Development,3,40
203,.NET Developer,sweden,2021-12,2024-01,Volvo Cars,2,Traditional Software Development,3,25
203,Temporary Worker,sweden,2018-04,2021-06,"Hemtjänsten, Ström",1,Other,0,38
204,Technical Lead,sweden,2024-10,,Simployer Sverige,6,Other,5,17
204,Full Stack Senior Developer,sweden,2021-08,2024-09,Simployer Sverige,5,Traditional Software Development,4,37
204,Specialist Software Engineer,sweden,2021-01,2021-07,LTI - Larsen & Toubro Infotech,4,Traditional Software Development,4,6
204,Consultant,sweden,2019-07,2020-12,LTI - Larsen & Toubro Infotech,3,Other,3,17
204,Senior Software Engineer,sweden,2016-07,2019-06,LTI - Larsen & Toubro Infotech,2,Traditional Software Development,4,35
204,Software Engineer,sweden,2013-02,2016-06,LTI - Larsen & Toubro Infotech,1,Traditional Software Development,3,40
205,Software Test Engineer,sweden,2022-05,2025-08,Harman connected Services,1,Traditional Software Development,3,39
206,Teaching Assistant,sweden,2022-09,,Mälardalen University,8,Other,3,42
206,PHD Researcher,sweden,2022-06,,Mälardalen University,7,Other,3,45
206,Master's student,sweden,2021-08,2022-06,Mälardalen University,6,Other,1,10
206,Technical Project Manager — Electrical & Control Panels (MV/LV),sweden,2017-06,2020-09,Bargh Asan Company,5,Other,6,39
206,R&D Engineer — Electrical & Control Panels (LV/MV),sweden,2012-04,2017-05,Bargh Asan Company,4,Other,3,61
206,Member Board Of Directors,sweden,2016,2020,Niroo Basamad electricity transmission company,3,Other,7,48
206,Quality Control Engineer,sweden,2011,2012,Sina wire & cable company,2,Other,3,12
206,Electrical Workshop Mentor,sweden,2009-09,2010-06,Azad University,1,Other,3,9
207,Software Verification Engineer,sweden,2023-08,,Volvo Construction Equipment,9,Traditional Software Development,3,31
207,Verification Engineer (A hub consultant),sweden,2023-08,2024-11,Volvo Construction Equipment,8,Other,3,15
207,Student,sweden,2020-08,2023-08,Mälardalen University,7,Other,1,36
207,Project Manager,sweden,2022-08,2023-02,Telavox,6,Other,6,6
207,System Administrator,sweden,2022-06,2022-08,Hästens Beds,5,Other,3,2
207,Software Programmer,sweden,2021-06,2021-08,ABB,4,Traditional Software Development,3,2
207,Computer Technician,sweden,2014-10,2017-12,Our lady of africa,3,Other,3,38
207,ICT Teaching Assistant,sweden,2015-05,2016-10,Cavendish University Uganda,2,Other,3,17
207,IT Support Technician,sweden,2013-06,2013-08,"Kibs Technology Limited, Uganda",1,Other,3,2
208,Software Engineer,sweden,2022-08,,Sogeti,6,Traditional Software Development,3,43
208,Student | System developer,sweden,2019-09,2022-08,Malmö universitet,5,Traditional Software Development,3,35
208,Marketing & PR Coordinator,sweden,2011-09,2017-07,Kulturbolaget,4,Other,3,70
208,Marketing Coordinator,sweden,2012-08,2013-05,Kulturbolaget,3,Other,3,9
208,Marketing Assistant,sweden,2011-09,2012-08,Kulturbolaget,2,Other,3,11
208,Barnprogramledare,sweden,2011-11,2012-06,SVT,1,Other,0,7
209,Senior DevSecOps Engineer,sweden,2026-01,,Sveriges riksbank,13,Traditional Software Development,4,2
209,Senior Software Engineer | DevSecOps Consultant,sweden,2020-06,,SULI IT AB,12,Traditional Software Development,4,69
209,Senior Software Engineer,sweden,2024-10,2025-09,Wolt,11,Traditional Software Development,4,11
209,Senior DevOps Engineer,sweden,2021-09,2024-11,Klarna,10,Traditional Software Development,4,38
209,DevOps Engineer,sweden,2018-09,2021-09,Scania Group,9,Traditional Software Development,3,36
209,Software Test Engineer,sweden,2018-06,2018-08,BOMBARDIER,8,Traditional Software Development,3,2
209,Master Thesis,sweden,2018-01,2018-06,,7,Other,3,5
209,Software Developer,sweden,2017-10,2018-01,Volvo Construction Equipment,6,Traditional Software Development,3,3
209,Artificial Intelligence Researcher,sweden,2017-05,2017-08,Fachhochschule Nordwestschweiz FHNW,5,Other,3,3
209,Student Assistant,sweden,2016-11,2017-05,University of Camerino,4,Other,1,6
209,Community Business Manager,sweden,2016-05,2016-10,Protik Innovation Center,3,Other,6,5
209,Software Developer,sweden,2016-06,2016-08,kreatx,2,Traditional Software Development,3,2
209,Database Developer,sweden,2016-02,2016-04,MGC - Metropolitan Geospatial Center,1,Traditional Software Development,3,2
210,Software Engineer,sweden,2022-01,,Raiffeisen BANK dd BIH,3,Traditional Software Development,3,50
210,Frontend Developer,sweden,2021-06,2021-07,Devla GmbH,2,Traditional Software Development,3,1
210,Frontend Developer,sweden,2020-06,2021-05,Commerce Care d.o.o. - DACH,1,Traditional Software Development,3,11
211,Senior Software Engineer,sweden,2022-12,,AstraZeneca,6,Traditional Software Development,4,39
211,Consulting Engineer,sweden,2021-02,2022-12,Cisco,5,Other,3,22
211,Senior Analyst,sweden,2019-08,2021-02,Barclays Investment Bank,4,Other,4,18
211,Analyst,sweden,2018-01,2019-07,Barclays Investment Bank,3,Other,3,18
211,Senior Software Engineer,sweden,2017-08,2018-01,Larsen & Toubro Infotech Ltd (LTI),2,Traditional Software Development,4,5
211,Software Engineer,sweden,2014-01,2017-08,Larsen & Toubro Infotech Ltd (LTI),1,Traditional Software Development,3,43
212,Integration Developer,sweden,2023-05,,Sweco,6,Traditional Software Development,3,34
212,Data Promotion Coordinator,sweden,2023-03,2023-05,Carlsberg Group,5,Other,3,2
212,Data Analyst,sweden,2022-05,2022-09,VetFamily,4,Other,3,4
212,Data Scientist,sweden,2022-03,2022-05,Syndata AB,3,Traditional Software Development,3,2
212,Software Engineer,sweden,2017-12,2021-07,EY,2,Traditional Software Development,3,43
212,Software Engineer,sweden,2017-09,2021-07,Tata Consultancy Services,1,Traditional Software Development,3,46
213,Programming Analyst,sweden,2024-10,2025-09,SANE Digital,5,Traditional Software Development,3,11
213,Deputy Project Leader & Backend Developer,sweden,2023-03,2024-07,A2SV | Africa to Silicon Valley,4,Traditional Software Development,5,16
213,Community Head of Education,sweden,2022-07,2023-02,A2SV,3,Other,6,7
213,Product Manager,sweden,2021-04,2021-12,Eskalate,2,Other,6,8
213,Frontend Developer,sweden,2020-06,2020-09,Teraki App,1,Traditional Software Development,3,3
214,Software Engineer,sweden,2023-08,,Sogeti,6,Traditional Software Development,3,31
214,Dental Assistant,sweden,2019-02,2021-11,Folktandvården Uppsala län,5,Other,0,33
214,Waitress,sweden,2016-06,2019-09,Restaurang Plock,4,Other,0,39
214,Teacher Assistant,sweden,2016-03,2017-09,Videskolan,3,Other,0,18
214,Dental Assistant,sweden,2015-01,2016-05,Alpha Dental Care,2,Other,0,16
214,Waitress,sweden,2014-01,2014-09,Hodja,1,Other,0,8
215,FullStack Developer (Intern),sweden,2025-02,2025-08,Talking to me,5,Traditional Software Development,1,6
215,Full Stack Developer (Student),sweden,2023-09,2025-06,Chas Academy,4,Traditional Software Development,1,21
215,Web Developer,sweden,2023-01,2023-08,MG Sustainable Engineering,3,Traditional Software Development,3,7
215,Back End Developer,sweden,2022-02,2022-12,tretton37,2,Traditional Software Development,3,10
215,Back End Developer,sweden,2015-03,2019-09,Sanat & Madan,1,Traditional Software Development,3,54
216,Machine Learning Engineer,sweden,2019-04,,ASSA ABLOY Group,4,Traditional Software Development,3,83
216,Student Researcher,sweden,2016-07,2018-03,Sony,3,Other,1,20
216,Senior Software Engineer,sweden,2014-03,2015-07,Samsung Electronics (Bangladesh R&D Center),2,Traditional Software Development,4,16
216,Software Engineer,sweden,2011-10,2014-03,Samsung Electronics (Bangladesh R&D Center),1,Traditional Software Development,3,29
217,Senior Software Engineer,sweden,2024-07,,Volkswagen Group Technology Solutions India,3,Traditional Software Development,4,20
217,Application Developer,sweden,2022-02,2024-07,IBM,2,Traditional Software Development,3,29
217,Application Developer,sweden,2021-02,2023-05,IBM,1,Traditional Software Development,3,27
218,Software Engineer,sweden,2024-11,2025-05,Lynk & Co,3,Traditional Software Development,3,6
218,Quality Assurance Engineer,sweden,2021-11,2022-07,Grand Era Ltd,2,Traditional Software Development,3,8
218,Senior Lecturer,sweden,2012-12,2020-06,Korkyt Ata Kyzylorda State University,1,Other,4,90
219,Senior Software Engineer,sweden,2019-04,2023-04,Aon,2,Traditional Software Development,4,48
219,System Engineer,sweden,2016-06,2019-03,IQVIA,1,Traditional Software Development,3,33
220,Senior Software Engineer,sweden,2020-08,2022-08,EdTech Group,5,Traditional Software Development,4,24
220,Senior Software Engineer,sweden,2019-05,2020-07,DataQuint,4,Traditional Software Development,4,14
220,Software Engineer,sweden,2017-11,2019-05,Embla Software Innovation (pvt) Ltd,3,Traditional Software Development,3,18
220,Software Engineer,sweden,2016-07,2017-11,Inexis Consulting,2,Traditional Software Development,3,16
220,Associate Software Engineer,sweden,2014-12,2016-06,enTrust & Title,1,Traditional Software Development,3,18
221,Senior Software Developer,sweden,2024-09,2025-03,Paf - Games Sport Casino,16,Traditional Software Development,4,6
221,Senior Software Developer,sweden,2020-11,2023-06,PostNord,15,Traditional Software Development,4,31
221,Senior Software Developer,sweden,2020-02,2020-04,NetEnt,14,Traditional Software Development,4,2
221,Senior Software Developer,sweden,2019-03,2019-12,Telenor,13,Traditional Software Development,4,9
221,Consultant,sweden,2019-02,2019-12,Just Tech,12,Other,3,10
221,Senior Software Developer,sweden,2018-01,2018-12,Behpardaz Hamrah Samaneh Aval (Behsa),11,Traditional Software Development,4,11
221,Performance Engineer,sweden,2016-07,2017-04,Nokia,10,Traditional Software Development,3,9
221,Senior Software Developer,sweden,2015-04,2016-05,HyperOffice,9,Traditional Software Development,4,13
221,Service Information Developer,sweden,2011-07,2014-07,HP,8,Other,3,36
221,Master Student,sweden,2010-09,2013-03,IT University of Gothenburg,7,Other,1,30
221,Software Developer,sweden,2010-01,2010-07,Behpardakht Mellat (Payment Service Provider),6,Traditional Software Development,3,6
221,Software Developer,sweden,2009-05,2009-12,Padidpardaz Engineering Company - PDP,5,Traditional Software Development,3,7
221,Software Developer,sweden,2008-03,2009-03,M-Creations/Tanpad,4,Traditional Software Development,3,12
221,Software Developer,sweden,2005-11,2007-10,Pragmaxus,3,Traditional Software Development,3,23
221,Software Developer,sweden,2005-01,2005-10,Kafa/ Hesab - O - Andisheh Co.,2,Traditional Software Development,3,9
221,Software Developer,sweden,2003-01,2005-02,Asre Danesh Afzar,1,Traditional Software Development,3,25
222,Senior Software Engineer,sweden,2025-03,,Altimetrik,6,Traditional Software Development,4,12
222,Senior Software Engineer,sweden,2024-04,2025-03,GlobalLogic,5,Traditional Software Development,4,11
222,Software Engineer,sweden,2022-03,2024-04,Expedia,4,Traditional Software Development,3,25
222,Application Developer,sweden,2020-02,2022-02,Contus,3,Traditional Software Development,3,24
222,Automation intern,sweden,2019-01,2019-05,Oracle,2,Other,1,4
222,Test Analyst,sweden,2015-12,2017-08,Cognizant,1,Other,3,20
223,Software Engineer,sweden,2022-05,,Spotify,7,Traditional Software Development,3,46
223,iOS Developer,sweden,2022-01,2022-05,Kiliaro,6,Traditional Software Development,3,4
223,iOS Developer,sweden,2020-12,2022-02,Tosee Saman,5,Traditional Software Development,3,14
223,Remote iOS developer,sweden,2019-12,2022-01,Freelance,4,Traditional Software Development,3,25
223,iOS Developer,sweden,2017-10,2022-01,Freelance,3,Traditional Software Development,3,51
223,Founder,sweden,2020-01,2021-12,Self-employed,2,Other,3,23
223,Programming,sweden,2015-10,2017-10,Freelance,1,Traditional Software Development,3,24
224,Software Engineer - Safe Vehicle Automation,sweden,2025-06,,Volvo Cars,20,Traditional Software Development,3,9
224,Software Engineer - Climate Control & Calibration HMI,sweden,2024-06,2025-05,Volvo Cars,19,Traditional Software Development,3,11
224,"Global Graduate - Software Engineer, AI & Robotics Lab",sweden,2024-03,2024-07,Volvo Cars,18,Traditional Software Development,2,4
224,"Global Graduate - iOS Developer, Mobile Experience Cluster - Car Communications Team",sweden,2023-09,2024-03,Volvo Cars,17,Traditional Software Development,3,6
224,"Global Graduate - Data Analyst, Global Marketing Analytics",sweden,2023-05,2023-09,Volvo Cars,16,Other,2,4
224,"Global Graduate - Associate Product Manager, Fleet Business Purchase Team",sweden,2023-01,2023-05,Volvo Cars,15,Other,6,4
224,"Global Graduate - Software Developer, Vehicle Propulsion ECU Platform Team",sweden,2022-08,2023-01,Volvo Cars,14,Traditional Software Development,2,5
224,Industrial PHD Student,sweden,2025-06,,"WASP – Wallenberg AI, Autonomous Systems and Software Program",13,Other,1,9
224,Product Lead,sweden,2023-01,2024-07,GainEx Labs,12,Other,5,18
224,Associate Product Manager,sweden,2022-01,2023-01,GainEx Labs,11,Other,6,12
224,Research Intern,sweden,2022-07,2022-08,EPFL (École polytechnique fédérale de Lausanne),10,Other,1,1
224,Graduate Teaching Assistant - Data Analytics & Big Data Science Courses,sweden,2022-01,2022-05,Carnegie Mellon University Africa,9,Other,2,4
224,Graduate Teaching Assistant - Fundamentals of Programming and Problem Solving Course,sweden,2021-09,2022-01,Carnegie Mellon University Africa,8,Other,2,4
224,Data Science Consultant,sweden,2022-01,2022-05,Bboxx,7,Traditional Software Development,3,4
224,"Club President, Techy Talkers Toastmasters Club",sweden,2020-11,2021-12,Toastmasters International,6,Other,3,13
224,Software Engineering Intern,sweden,2021-06,2021-09,Rwanda Revenue Authority,5,Traditional Software Development,1,3
224,Member,sweden,2018-03,2021-06,Developers in Vogue,4,Other,3,39
224,Software Engineer,sweden,2019-06,2020-07,SnooCODE,3,Traditional Software Development,3,13
224,Data Science Fellow,sweden,2020-02,2020-05,Blossom Academy,2,Traditional Software Development,3,3
224,Intern,sweden,2017-12,2018-02,"Volta River Authority, MIS Department",1,Other,1,2
225,Software Engineer,sweden,2022-08,,1337,10,Traditional Software Development,3,43
225,Software Engineer,sweden,2022-08,,Apple,9,Traditional Software Development,3,43
225,Team Lead,sweden,2021-03,2022-09,Axis Communications,8,Other,5,18
225,Software Engineer,sweden,2020-07,2022-09,Axis Communications,7,Traditional Software Development,3,26
225,Student Backend Developer,sweden,2019-12,2020-07,,6,Traditional Software Development,1,7
225,Project Manager,sweden,2019-03,2019-07,PDFfiller.com,5,Other,6,4
225,Frontend Engineer,sweden,2018-09,2019-03,PDFfiller.com,4,Traditional Software Development,3,6
225,Full-stack JavaScript developer,sweden,2018-03,2018-08,Mobilunity,3,Traditional Software Development,3,5
225,Front End Developer,sweden,2017-04,2018-04,RevolverFactory AS,2,Traditional Software Development,3,12
225,Front-end coach,sweden,2017-01,2017-04,CyberBionic Systematics,1,Other,3,3
226,Founding Product Designer,sweden,2019-07,,UI Bakery,6,Other,3,80
226,Low-code and Webflow developer,sweden,2022-08,2025-11,Self-Employed,5,Low-Code/No-Code Development,3,39
226,Product Designer,sweden,2019-07,2022-01,Akveo,4,Other,3,30
226,Senior UX/UI Designer,sweden,2018-02,2019-09,Akveo,3,Other,4,19
226,UX/UI Designer,sweden,2016-04,2018-02,EffectiveSoft Corporation,2,Other,3,22
226,web-designer,sweden,2015-01,2016-04,freelance,1,Other,3,15
227,Digitalization Project Manager,sweden,2024-12,,Region Skåne,5,Other,6,15
227,Business Analyst,sweden,2023-01,2024-12,Capgemini,4,Other,3,23
227,Low Code Developer/IT-Coordinator,sweden,2022-01,2023-01,Malmö stad,3,Low-Code/No-Code Development,3,12
227,Process Owner / Labor Market Secretary,sweden,2018-07,2021-12,Malmö stad,2,Other,3,41
227,Activity Leader,sweden,2016-05,2018-07,Malmö stad,1,Other,5,26
228,Fullstack Developer and Low Code Developer,sweden,2025-05,,Sopra Steria,4,Traditional Software Development,3,10
228,Developer,sweden,2022-11,2025-05,Flowfactory,3,Traditional Software Development,3,30
228,Frontend Developer,sweden,2018-04,2022-09,Lindex,2,Traditional Software Development,3,53
228,Visual Merchandiser,sweden,2016-12,2018-03,Lindex,1,Other,3,15
229,Tech Lead,sweden,2023-09,,Red Buffer,5,Other,5,30
229,Head of Artificial Intelligence,sweden,2022-03,2023-08,Red Buffer,4,Other,6,17
229,Tech Lead,sweden,2021-10,2022-02,Red Buffer,3,Other,5,4
229,Artificial Intelligence Engineer,sweden,2017-03,2018-12,Codistan,2,Traditional Software Development,3,21
229,Embedded System Engineer,sweden,2016-12,2017-03,Codistan,1,Traditional Software Development,3,3
230,Web Developer,sweden,2024-12,,Studio Mione,4,Traditional Software Development,3,15
230,Low code/ Fullstack Developer,sweden,2024-01,2024-05,Bright Skills,3,Low-Code/No-Code Development,3,4
230,Frontend Developer,sweden,2023-09,2023-10,SINOM,2,Traditional Software Development,3,1
230,Preschool Teacher,sweden,2018-01,2022-06,Göteborgs Stad,1,Other,0,53
231,Software Developer / Power Platform & Dynamics 365,sweden,2025-02,,Digia Plc,8,Low-Code/No-Code Development,3,13
231,Power Platform Consultant,sweden,2024-01,2025-02,Bofor,7,Low-Code/No-Code Development,3,13
231,Software Developer,sweden,2022-09,2023-11,Avanade,6,Traditional Software Development,3,14
231,Language Teacher,sweden,2021-08,2022-07,,5,Other,0,11
231,Language Teacher,sweden,2018-08,2021-07,,4,Other,0,35
231,Class Teacher,sweden,2017-08,2018-07,,3,Other,0,11
231,Language Teacher,sweden,2016-11,2017-06,Seinäjoen kaupunki - City of Seinäjoki,2,Other,0,7
231,Waiter,sweden,2014-10,2016-12,Sokos Hotels,1,Other,0,26
232,OutSystems Intern,sweden,2024-11,2025-05,Bright Skills,2,Low-Code/No-Code Development,1,6
232,Customer Service Specialist,sweden,2015-03,2018-10,Transilvania Bank,1,Other,3,43
233,Technical Product Manager - Low Code,sweden,2022-01,,Beazley,8,Low-Code/No-Code Development,6,50
233,RPA Software Engineer,sweden,2017-09,,Beazley,7,Traditional Software Development,3,102
233,Senior Software Developer,sweden,2016-02,2017-09,Geoban UK,6,Traditional Software Development,4,19
233,Software Developer,sweden,2014-06,2016-02,BABEL,5,Traditional Software Development,3,20
233,Software Developer,sweden,2012-03,2014-05,Zimasolutions,4,Traditional Software Development,3,26
233,Technical Customer Service,sweden,2011-07,2012-03,Lycatel,3,Other,3,8
233,Software Developer Internship,sweden,2009-10,2009-12,Omnitel,2,Traditional Software Development,1,2
233,Software Developer Internship,sweden,2009-08,2009-09,Stamford Hill Computers,1,Traditional Software Development,1,1
234,Software Developer,sweden,2025-07,,TRATON GROUP,16,Traditional Software Development,3,8
234,Software Developer,sweden,2024-07,2025-06,Scania Group,15,Traditional Software Development,3,11
234,Software Engineer Trainee,sweden,2024-09,2025-03,,14,Traditional Software Development,1,6
234,Low-code Developer,sweden,2024-01,2024-07,Bengt Dahlgren,13,Low-Code/No-Code Development,3,6
234,Programming Teacher,sweden,2022-08,2024-01,friendtivity,12,Other,3,17
234,Medical Receptionist,sweden,2023-06,2023-08,BROMMAAKUTEN AB,11,Other,0,2
234,Teaching Assistant EECS Database Technology,sweden,2021-06,2022-05,Kungliga Tekniska högskolan,10,Other,3,11
234,Student Mentor,sweden,2019-09,2021-07,Kungliga Tekniska högskolan,9,Other,1,22
234,Work as a mentor,sweden,,,KTH,8,Other,3,
234,Supplemental Instruction Leader,sweden,2020-10,2021-05,,7,Other,5,7
234,Graphic Profile: Project SI-gymnasiet,sweden,2019-10,2020-02,,6,Other,3,4
234,Business Management Intern,sweden,2021-06,2021-07,ASSA ABLOY Opening Solutions,5,Other,1,1
234,Supplemental Instruction leader,sweden,2019-10,2020-03,Täby kommun,4,Other,5,5
234,Substitute Teacher,sweden,2019-03,2020-02,Lärarjouren,3,Other,0,11
234,Retail support,sweden,2019-06,2019-09,PostNord Sverige,2,Other,0,3
234,Housekeeper,sweden,2015-10,2018-08,MÄLARÖ STÄDSERVICE AB,1,Other,0,34
235,"Technical Product Manager - Low code, automation and AI",sweden,2021-02,,Ericsson,8,Other,6,61
235,Agile Delivery Manager,sweden,2019-09,2021-02,PwC UK,7,Other,6,17
235,Business Application Manager - UKIT,sweden,2015-10,2019-09,PwC UK,6,Other,6,47
235,SAP & Navision Change Management Consultant,sweden,2013-02,2015-06,VINCI Energies,5,Other,3,28
235,Google Apps Change Management - Junior Project Manager,sweden,2012-01,2012-06,Valeo,4,Other,6,5
235,Commercial Coordinator,sweden,2011-07,2011-08,Interdean,3,Other,3,1
235,Receptionist / Banking Advices,sweden,2010-12,2011-05,Credit Lyonnais,2,Other,3,5
235,Translator & Logistics,sweden,2010-07,2010-08,Pucest Protect,1,Other,3,1
236,Data Engineering Specialization,sweden,,2024-11,IBM,2,Traditional Software Development,3,
236,Rapid Developer,sweden,,2023-06,Mendix,1,Low-Code/No-Code Development,3,
237,Software Engineer,sweden,2024-10,,Capgemini,4,Traditional Software Development,3,17
237,Low Code Developer,sweden,2022-06,2023-07,S4Digital,3,Low-Code/No-Code Development,3,13
237,Associate Software Engineer,sweden,2021-07,2022-05,"FINCA Microfinance Bank Ltd, Pakistan",2,Traditional Software Development,2,10
237,Junior Application Engineer,sweden,2018-03,2019-04,"FINCA Microfinance Bank Ltd, Pakistan",1,Traditional Software Development,2,13
238,Microsoft Dynamics 365 Specialist,sweden,2024-12,,Manta Marine Technologies,9,Other,4,15
238,Microsoft 365 Consultant,sweden,2023-10,2024-10,Addovation,8,Other,3,12
238,Product & Delivery IT Consultant,sweden,2022-08,2023-10,Addovation,7,Other,3,14
238,IT Support Administrator,sweden,2019-10,2022-08,STENA RECYCLING INTERNATIONAL AB,6,Other,3,34
238,Web Developer Internship,sweden,2018-04,2018-06,Logiken Reklambyrå AB,5,Traditional Software Development,1,2
238,Translator,sweden,2012,2016,Ling2ling,4,Other,3,48
238,Office Assistant,sweden,2011,2012,Orica,3,Other,3,12
238,English Language Teacher,sweden,2008,2011,Elementary and Lower Secondary School No. 16,2,Other,0,36
238,Order Management & Transaction Specialist,sweden,2007,2008,Arvato,1,Other,6,12
239,Microsoft Dynamics 365 Specialist,sweden,2024-12,,Manta Marine Technologies,9,Other,3,15
239,Microsoft 365 Consultant,sweden,2023-10,2024-10,Addovation,8,Other,3,12
239,Product & Delivery IT Consultant,sweden,2022-08,2023-10,Addovation,7,Other,3,14
239,IT Support Administrator,sweden,2019-10,2022-08,STENA RECYCLING INTERNATIONAL AB,6,Other,3,34
239,Web Developer Internship,sweden,2018-04,2018-06,Logiken Reklambyrå AB,5,Traditional Software Development,1,2
239,Translator,sweden,2012,2016,Ling2ling,4,Other,0,48
239,Office Assistant,sweden,2011,2012,Orica,3,Other,3,12
239,English Language Teacher,sweden,2008,2011,Elementary and Lower Secondary School No. 16,2,Other,0,36
239,Order Management & Transaction Specialist,sweden,2007,2008,Arvato,1,Other,3,12
240,Power Platform specialist,sweden,2026-01,,BDO Sverige,8,Low-Code/No-Code Development,4,2
240,Application Specialist Microsoft 365,sweden,2024-07,2026-01,Axfood,7,Other,3,18
240,Microsoft 365 consultant,sweden,2023-03,2024-06,Forefront Consulting,6,Other,3,15
240,Microsoft 365 specialist,sweden,2020-09,2023-03,Dorite AB,5,Other,3,30
240,Studying to become an IT consultant,sweden,2020-01,2020-04,"Academy, a part of Academic Work",4,Other,1,3
240,System Manager,sweden,2013-12,2020-01,KPMG Sweden,3,Other,6,73
240,Project Administrator,sweden,2010-05,2012-11,KPMG Advisory,2,Other,3,30
240,Administrator and assistant to CEO,sweden,2006-03,2010-05,Toshiba Electronics Europe GmbH,1,Other,7,50
241,Application Specialist,sweden,2024-12,,Coor,4,Other,3,15
241,Power Platform Developer,sweden,2023-09,2024-12,twoday,3,Low-Code/No-Code Development,3,15
241,Power Platform Developer,sweden,2022-10,2023-09,Avega Group AB,2,Low-Code/No-Code Development,3,11
241,Dynamics 365 Field Service and Dynamics 365 M365/SharePoint Developer,sweden,2015-12,2022-10,Fellowmind,1,Low-Code/No-Code Development,3,82
242,Power Platform and AI Lead,sweden,2026,,Bisqo,7,Low-Code/No-Code Development,5,2
242,Head of Digitalisation,sweden,2025-02,2026-03,Upheads Sverige,6,Other,6,13
242,Technical Lead Power Platform & Integrations,sweden,2021-01,2025-03,,5,Low-Code/No-Code Development,5,50
242,Power Platform & Integrations Solution Architect,sweden,2020-08,2025-03,,4,Low-Code/No-Code Development,3,55
242,Business Area Manager Education & Microsoft Certified Trainer,sweden,2017,2025-03,WeSafe IT,3,Other,6,98
242,Business Development Sweden,sweden,2009-03,2012-01,Lycamobile,2,Other,3,34
242,Project Manager Information Systems,sweden,1997-05,2007-01,Telelogic/IBM,1,Other,6,116
243,D365 & Power Platform Consultant,sweden,2023-02,,XLENT,4,Low-Code/No-Code Development,3,37
243,Shop Assistant,sweden,2021-11,2023-01,Rituals,3,Other,0,14
243,Marketing Assistant,sweden,2021-01,2022-06,Lana Märsta AB,2,Other,3,17
243,Cinema Worker,sweden,2019-02,2019-09,Filmstaden,1,Other,0,7
244,Power BI Platform Manager,sweden,2023-12,,PostNord,5,Other,6,27
244,Power BI Developer,sweden,2022-02,2023-11,PostNord,4,Low-Code/No-Code Development,3,21
244,Data Analyst,sweden,2014-08,2017-11,Ericsson India,3,Other,3,39
244,Integration Specialist,sweden,2012-07,2014-07,Ericsson India Private Limited (Implementors),2,Traditional Software Development,3,24
244,Assistant Professor IT,sweden,2007-08,2010-05,Swami Keshvanand Institute of Technology,1,Other,3,33
245,Power Platform and SharePoint Specialist,sweden,2024-04,,Embla Medical,5,Low-Code/No-Code Development,3,23
245,Associate Consultant,sweden,2016-07,2024-04,Tata Consultancy Services,4,Other,3,93
245,,sweden,2006-06,2016-06,ASTA,3,Other,0,120
245,Trainee SE,sweden,2004-02,2006-06,Infosys,2,Traditional Software Development,1,28
245,,sweden,2003-07,2004-01,Logistix Infotech,1,Other,0,6
246,"Specialist, Dynamics CE & Power Platform",sweden,2024-10,,Accigo,14,Low-Code/No-Code Development,3,17
246,Dynamics CRM Consultant,sweden,2022-01,2024-11,Accigo,13,Low-Code/No-Code Development,3,34
246,Website & Social Media Coordinator,sweden,2019-06,2022-08,Xtraplats,12,Other,3,38
246,Public Relations Manager,sweden,2021-01,2022-01,Hallands Nation,11,Other,6,12
246,Retail Salesperson,sweden,2020-05,2022-01,Lakritsroten,10,Other,0,20
246,Internship – Digital Transformation & Sustainable Solution Design,sweden,2021-01,2021-03,Fitness24Seven,9,Other,1,2
246,Business Development Consultant,sweden,2020-02,2020-05,Adsensus,8,Other,3,3
246,Cashier Customer Service,sweden,2019-03,2019-09,TT-Line,7,Other,0,6
246,Brand Coordinator,sweden,2018-12,2019-05,Cloetta,6,Other,3,5
246,Waitress/ Banquet Server,sweden,2018-05,2018-08,Badhytten,5,Other,0,3
246,Cashier Customer Service,sweden,2017-07,2018-05,Orkla Foods Sverige AB,4,Other,0,10
246,Barista & Shift Leader,sweden,2015-08,2017-03,CONDECO BAKERY AB,3,Other,5,19
246,Cashier,sweden,2014-06,2015-05,MR OSTIUM AB,2,Other,0,11
246,Web Designer,sweden,2012-01,2013-01,EA Installationer,1,Other,3,12
247,Microsoft 365 Specialist,sweden,2025-02,,Thule Group,10,Other,3,13
